407,-0.09,-0.04,-0.02,3.99,0.43,8.5
,,,,,,
408,-0.12,0.08,-0.03,4.01,1.04,8.66
,,,,,,
409,-0.11,-0.01,-0.03,3.95,0.58,8.65
,,,,,,
410,-0.12,0,-0.03,4.45,1.15,8.76
,,,,,,
411,-0.12,0.02,-0.03,3.81,0.57,8.52
,,,,,,
412,-0.13,0.04,-0.02,3.92,0.8,8.5
,,,,,,
413,-0.14,0.05,-0.02,4.01,0.12,8.23
,,,,,,
414,-0.12,0.08,-0.03,4.25,0.42,8.54
,,,,,,
415,-0.13,0.02,-0.01,4.16,0.24,8.65
,,,,,,
416,-0.12,0.05,0,4.47,0.34,9.25
,,,,,,
417,-0.12,-0.02,0,3.63,0.16,9.31
,,,,,,
418,-0.12,0.03,0.01,4.84,0.23,8.76
,,,,,,
419,-0.12,0.03,0.01,4.07,0.73,9.33
,,,,,,
420,-0.13,0.04,-0.01,4.6,0.78,8.73
,,,,,,
421,-0.13,0.01,-0.02,4.04,-0.07,9.13
,,,,,,
422,-0.13,0.07,-0.03,4.49,1.02,8.82
,,,,,,
423,-0.14,0.05,-0.03,4.01,0.38,9.57
,,,,,,
424,-0.11,0.03,-0.02,4.47,0.57,8.84
,,,,,,
425,-0.11,0.06,-0.02,4.15,0.74,9.19
,,,,,,
426,-0.1,0.02,-0.01,4.32,1.1,8.72
,,,,,,
427,-0.11,0.04,0,3.89,0.74,9.3
,,,,,,
428,-0.12,0.06,-0.01,4.25,1.16,8.74
,,,,,,
429,-0.12,0.02,-0.01,4.31,0.73,9.47
,,,,,,
430,-0.12,0.02,-0.01,4.13,1.24,9.2
,,,,,,
431,-0.13,0.05,-0.02,4.28,0.13,8.62
,,,,,,
432,-0.13,0.01,-0.02,4.03,1.13,8.93
,,,,,,
433,-0.12,0.02,-0.01,4.18,0.23,9.06
,,,,,,
434,-0.11,0.01,-0.01,4.16,0.65,9.09
,,,,,,
435,-0.11,0.02,0.01,4.33,0.18,8.49
,,,,,,
436,-0.13,0.02,0.01,4.34,1.01,8.66
,,,,,,
437,-0.12,0.01,0,3.92,-0.06,8.36
,,,,,,
438,-0.13,0.02,0.01,4.44,0.13,8.23
,,,,,,
439,-0.13,0.05,-0.02,4.03,0.28,8.34
,,,,,,
440,-0.13,0.01,-0.02,4.54,0.61,8.63
,,,,,,
441,-0.14,0.05,-0.03,4.35,0.11,9.02
,,,,,,
442,-0.13,0.02,-0.03,3.94,0.51,9.04
,,,,,,
443,-0.11,0.01,-0.03,4.36,0.18,8.54
,,,,,,
444,-0.12,-0.01,-0.02,4.6,1.07,8.76
,,,,,,
445,-0.11,0.03,-0.01,4.46,0.81,8.78
,,,,,,
446,-0.12,-0.01,0,4.54,0.21,8.6
,,,,,,
447,-0.13,0.04,0,3.92,0.5,8.27
,,,,,,
448,-0.13,0.05,0,3.91,0.22,8.8
,,,,,,
449,-0.14,0.03,-0.01,4.46,0.61,8.88
,,,,,,
450,-0.14,0.04,-0.01,4.08,0.39,8.83
,,,,,,
451,-0.13,0.03,-0.01,4.34,0.46,9.15
,,,,,,
452,-0.12,0.02,-0.01,4.28,0.47,8.99
,,,,,,
453,-0.12,0.02,0,4.47,0.46,9.09
,,,,,,
454,-0.11,0.04,0,4.45,0.28,8.83
,,,,,,
455,-0.12,0.02,0.01,4.42,0.7,8.41
,,,,,,
456,-0.13,0.04,0.01,4.32,0.37,8.71
,,,,,,
457,-0.12,0.03,0.01,4.76,0.94,9.01
,,,,,,
458,-0.12,0.04,0,4.25,0.03,8.21
,,,,,,
459,-0.12,0.02,-0.01,5.06,0.94,8
,,,,,,
460,-0.13,0.05,-0.02,4.25,0.82,8.86
,,,,,,
461,-0.12,-0.01,-0.01,4.01,0,8.05
,,,,,,
462,-0.13,0.06,-0.01,4.05,1.12,7.68
,,,,,,
463,-0.11,0.05,0,3.62,-0.34,8.94
,,,,,,
464,-0.11,-0.01,0,4.06,0.42,8.1
,,,,,,
465,-0.12,0.05,0.01,4.07,0.87,8.39
,,,,,,
466,-0.12,0.06,0,4.17,0.83,9.18
,,,,,,
467,-0.12,0.02,-0.01,4.14,0.88,8.28
,,,,,,
468,-0.12,0.05,-0.02,3.9,0.71,8.19
,,,,,,
469,-0.13,0.04,-0.03,3.91,0.75,8.59
,,,,,,
470,-0.12,-0.02,-0.03,4.24,0.25,8.07
,,,,,,
471,-0.13,0.03,-0.02,4.07,0.31,8.5
,,,,,,
472,-0.12,0.03,-0.01,4.08,-0.05,8.54
,,,,,,
473,-0.13,0.03,0,4.52,0.64,8.33
,,,,,,
474,-0.12,0,0,4.38,0.65,9.05
,,,,,,
475,-0.13,0.05,0,4.35,1.23,9.04
,,,,,,
476,-0.13,0.05,-0.01,3.52,0.36,8.73
,,,,,,
477,-0.12,0.07,-0.02,4.43,0.87,8.13
,,,,,,
478,-0.13,0.03,-0.02,4.12,0.61,9.39
,,,,,,
479,-0.11,0.01,-0.03,4.17,0.4,9
,,,,,,
480,-0.12,0.04,-0.02,3.99,-0.11,8.37
,,,,,,
481,-0.12,0.05,-0.01,3.89,0.22,8.84
,,,,,,
482,-0.12,0.01,0,4.46,0.25,8.5
,,,,,,
483,-0.13,0.03,0,4.66,0.88,8.61
,,,,,,
484,-0.13,0.03,0,4.07,0.67,9.07
,,,,,,
485,-0.13,0.05,-0.01,4.65,1.42,9.13
,,,,,,
486,-0.12,0.06,-0.01,3.98,0.84,9.18
,,,,,,
487,-0.13,0.07,-0.02,4.4,0.73,8.28
,,,,,,
488,-0.11,0.02,-0.01,3.79,0.78,8.64
,,,,,,
489,-0.12,0.02,-0.01,4.32,0.71,8.34
,,,,,,
490,-0.12,0.05,-0.01,4.35,0.96,8.3
,,,,,,
491,-0.14,0,0.01,4.13,0.37,8.62
,,,,,,
492,-0.13,0.03,0.01,4.28,0.7,8.27
,,,,,,
493,-0.13,0.01,0.01,3.73,0.35,8.43
,,,,,,
494,-0.12,0.03,0,4.09,0.8,8.89
,,,,,,
495,-0.12,0.03,-0.01,3.56,0.46,8.5
,,,,,,
496,-0.12,0.06,-0.02,4.14,0.45,8.59
,,,,,,
497,-0.11,0.02,-0.03,4.16,0.79,8.47
,,,,,,
498,-0.11,0.05,-0.02,4.02,0.85,8.18
,,,,,,
499,-0.12,0.02,-0.03,3.72,0.76,8.82
,,,,,,
500,-0.12,0.03,-0.02,4.01,0.59,8.47
,,,,,,
501,-0.13,0.03,-0.01,3.79,0.96,9.25
,,,,,,
502,-0.13,0.02,-0.02,3.8,0.93,8.65
,,,,,,
503,-0.13,0.02,-0.02,4.3,0.5,8.8
,,,,,,
504,-0.14,0.03,-0.02,3.85,1.44,9.19
,,,,,,
505,-0.12,-0.01,-0.02,4.29,0.27,8.85
,,,,,,
506,-0.13,0.03,-0.03,4.31,0.54,8.46
,,,,,,
507,-0.11,0.04,-0.02,3.98,0.35,8.72
,,,,,,
508,-0.11,0.06,-0.02,4.44,0.56,8.1
,,,,,,
509,-0.12,0.04,-0.02,4.01,0.53,8.59
,,,,,,
510,-0.13,0.03,-0.01,3.98,0.13,8.86
,,,,,,
511,-0.14,0.05,-0.02,4.28,0.57,9.06
,,,,,,
512,-0.12,0.01,0,3.77,0.89,8.71
,,,,,,
513,-0.13,0.02,0,4.01,0.74,8.85
,,,,,,
514,-0.13,0.05,-0.02,3.81,1.07,9.56
,,,,,,
515,-0.13,0.04,-0.02,4.14,0.67,9.39
,,,,,,
516,-0.12,0.04,-0.02,4.13,0.43,9.02
,,,,,,
517,-0.1,0.02,-0.02,4.1,0.77,8.33
,,,,,,
518,-0.12,0.03,-0.01,4.2,0.9,8.36
,,,,,,
519,-0.13,0.03,-0.02,4.39,0.72,7.87
,,,,,,
520,-0.13,0.05,0,4.62,0.73,8.2
,,,,,,
521,-0.14,0.02,0,3.95,0.54,8.81
,,,,,,
522,-0.11,0.02,-0.01,4.74,1.18,8.07
,,,,,,
523,-0.13,0.01,0,4.03,0.91,9.48
,,,,,,
524,-0.13,0,-0.01,4.53,1.11,8.07
,,,,,,
525,-0.12,0.03,-0.02,3.79,0.69,9.08
,,,,,,
526,-0.11,0.01,-0.02,4.59,0.8,8.13
,,,,,,
527,-0.12,0.05,-0.02,3.78,1,8.92
,,,,,,
528,-0.12,0.03,-0.02,4.44,0.02,8.03
,,,,,,
529,-0.12,0.06,-0.03,3.84,0.95,9.18
,,,,,,
530,-0.11,-0.01,-0.02,4.03,0.14,8.74
,,,,,,
531,-0.13,0.03,-0.02,4.1,0.44,8.75
,,,,,,
532,-0.13,0.01,-0.03,3.89,0.39,8.36
,,,,,,
533,-0.13,0.02,-0.02,4.94,0.39,8.82
,,,,,,
534,-0.13,0.01,-0.02,4.38,1.25,9.17
,,,,,,
535,-0.12,0.05,-0.02,4.25,0.79,8.43
,,,,,,
536,-0.13,0.06,-0.02,4.18,0.54,8.38
,,,,,,
537,-0.13,0.07,-0.03,4.24,0.98,8.49
,,,,,,
538,-0.12,0.01,-0.02,3.81,0.32,8.65
,,,,,,
539,-0.13,0.04,-0.02,4.51,1.06,8.5
,,,,,,
540,-0.12,0,-0.02,3.6,0.61,8.7
,,,,,,
541,-0.12,0,-0.01,4.35,0.42,8.53
,,,,,,
542,-0.11,0.03,0,4.11,1,8.56
,,,,,,
543,-0.13,-0.01,0,3.71,0.45,8.75
,,,,,,
544,-0.14,0.03,-0.01,5.13,0.89,8.14
,,,,,,
545,-0.14,0.04,-0.01,3.9,0.54,8.49
,,,,,,
546,-0.13,0.01,-0.01,4.58,0.79,8.34
,,,,,,
547,-0.12,0.04,-0.02,3.82,0.33,8.53
,,,,,,
548,-0.12,0.03,0,3.91,0.84,9.4
,,,,,,
549,-0.12,0.01,-0.01,3.78,0.66,9.34
,,,,,,
550,-0.11,0.03,0,4.74,0.56,8.43
,,,,,,
551,-0.11,0.03,0.01,3.85,0.69,9.26
,,,,,,
552,-0.11,0.01,0.01,4.38,1.08,9.05
,,,,,,
553,-0.13,0.05,-0.01,4.36,1.33,9.4
,,,,,,
554,-0.12,0.02,-0.02,4.98,0.85,8.68
,,,,,,
555,-0.13,0.05,-0.01,4,1.25,9.21
,,,,,,
556,-0.12,0.04,-0.01,4.57,0.79,9.25
,,,,,,
557,-0.11,0.03,-0.02,3.63,0.55,9.35
,,,,,,
558,-0.11,0,0,4.55,0.2,8.58
,,,,,,
559,-0.11,0.04,0,4.33,1.04,8.56
,,,,,,
560,-0.12,0.01,0.01,4.2,0.49,8.07
,,,,,,
561,-0.14,0.03,0,4.3,1.02,8.43
,,,,,,
562,-0.13,0.05,0,3.99,0.65,8.7
,,,,,,
563,-0.14,0.03,-0.01,4.23,0.65,8.77
,,,,,,
564,-0.13,0.06,-0.02,4.14,0.77,8.62
,,,,,,
565,-0.14,0.03,-0.02,3.98,0.93,8.58
,,,,,,
566,-0.11,0.01,-0.03,4.1,0.24,9.18
,,,,,,
567,-0.11,-0.01,-0.02,4.64,0.86,8.14
,,,,,,
568,-0.11,0.03,-0.01,4.19,0.29,8.7
,,,,,,
569,-0.12,0.01,0,4.62,0.4,8.32
,,,,,,
570,-0.12,0.04,0,3.89,0.31,8.76
,,,,,,
571,-0.13,0.04,-0.01,4.11,0.18,8.71
,,,,,,
572,-0.13,0.03,-0.01,4.6,0.83,8.64
,,,,,,
573,-0.13,0.04,-0.01,4.26,0.57,8.48
,,,,,,
574,-0.13,0.02,-0.01,4.33,0.79,8.67
,,,,,,
575,-0.12,0.06,-0.01,4.24,0.92,9.05
,,,,,,
576,-0.11,0.01,0,4.24,0.55,8.97
,,,,,,
577,-0.11,0.05,0,4.13,0.77,8.62
,,,,,,
578,-0.11,0.02,0.01,4.23,0.62,9.07
,,,,,,
579,-0.12,0.03,0.01,4.07,1,9.6
,,,,,,
580,-0.12,0.04,0.02,4.51,0.81,8.91
,,,,,,
581,-0.12,0.02,0,4.48,1.24,9.1
,,,,,,
582,-0.13,0.02,0,4.38,0.67,8.5
,,,,,,
583,-0.14,0.06,-0.01,4.38,0.69,9.14
,,,,,,
584,-0.12,0.03,-0.01,3.91,0.28,8.69
,,,,,,
585,-0.11,0.01,-0.01,4.25,0.51,8.47
,,,,,,
586,-0.12,0.06,-0.01,4.02,0.8,8.84
,,,,,,
587,-0.11,0.03,-0.01,4.1,0.96,8.88
,,,,,,
588,-0.11,0.03,0,4.39,0.88,9
,,,,,,
589,-0.1,0.05,0,3.95,0.61,8.92
,,,,,,
590,-0.12,0.04,0,4.5,0.67,8.77
,,,,,,
591,-0.13,0.01,-0.01,3.94,0.55,8.51
,,,,,,
592,-0.13,0.03,-0.02,4.3,0.66,8.34
,,,,,,
593,-0.13,0.02,-0.03,4.21,0.93,8.83
,,,,,,
594,-0.12,0.03,-0.03,3.59,0.55,8.84
,,,,,,
595,-0.11,0.03,-0.03,4.22,0.21,8.24
,,,,,,
596,-0.12,0.05,-0.02,4.61,0.82,8.55
,,,,,,
597,-0.11,0.01,-0.01,4.14,0.74,8.94
,,,,,,
598,-0.12,0.04,-0.01,4.24,1.24,8.48
,,,,,,
599,-0.13,0.02,-0.01,3.71,0.66,8.22
,,,,,,
600,-0.14,0.03,-0.02,3.96,1.07,8.67
,,,,,,
601,-0.12,0,-0.03,4.14,0.92,8.81
,,,,,,
602,-0.12,0.01,-0.02,4.7,0.47,8.02
,,,,,,
603,-0.13,0.02,-0.03,4.37,0.79,8.42
,,,,,,
604,-0.12,0.03,-0.02,3.86,0.12,8.85
,,,,,,
605,-0.12,0.03,-0.01,4.16,0.38,8.64
,,,,,,
606,-0.12,0.05,0,3.79,0.55,8.87
,,,,,,
607,-0.12,0.02,-0.01,4.26,0.3,9.16
,,,,,,
608,-0.12,0.03,-0.01,4.42,0.97,9.28
,,,,,,
609,-0.12,0.04,0,4.46,0.24,8.88
,,,,,,
610,-0.13,0.06,-0.01,4.29,1.06,8.88
,,,,,,
611,-0.13,0.03,-0.02,4.06,0.78,8.68
,,,,,,
612,-0.13,0.05,-0.03,4.2,1.44,9.23
,,,,,,
613,-0.12,0.01,-0.03,3.79,0.54,9.48
,,,,,,
614,-0.12,0.02,-0.02,4.73,1.11,8.95
,,,,,,
615,-0.12,0.01,-0.01,4.25,0.04,8.39
,,,,,,
616,-0.11,0.05,-0.01,4.58,1,8.01
,,,,,,
617,-0.12,0.01,-0.01,3.93,0.51,8.97
,,,,,,
618,-0.12,0.04,-0.02,4.32,1.37,8.57
,,,,,,
619,-0.12,0.04,-0.02,4.1,0.62,8.8
,,,,,,
620,-0.13,0.02,-0.03,3.76,1.4,8.97
,,,,,,
621,-0.11,0.03,-0.03,4.24,0.58,8.42
,,,,,,
622,-0.12,0.03,-0.03,3.8,1.07,8.36
,,,,,,
623,-0.12,0.05,-0.03,4.32,0.62,8.11
,,,,,,
624,-0.13,0.03,-0.03,4.11,0.61,8.3
,,,,,,
625,-0.11,0,-0.01,3.82,0.29,9.12
,,,,,,
626,-0.11,0,-0.02,4.22,0.45,7.98
,,,,,,
627,-0.12,-0.01,-0.02,4.06,0.37,8.18
,,,,,,
628,-0.12,0.05,-0.02,3.84,0.38,8.58
,,,,,,
629,-0.12,0.07,-0.03,4.15,0.99,8.98
,,,,,,
630,-0.11,0.01,-0.03,4.35,0.68,8.67
,,,,,,
631,-0.12,0.07,-0.03,4.6,1.06,9.31
,,,,,,
632,-0.12,0.04,-0.03,3.9,0.74,9.4
,,,,,,
633,-0.13,0.03,-0.03,4.31,1.12,8.68
,,,,,,
634,-0.13,0.03,-0.03,4.21,0.23,9.35
,,,,,,
635,-0.13,-0.02,-0.03,3.73,1,8.66
,,,,,,
636,-0.11,0.04,-0.02,4.34,0.5,8.66
,,,,,,
637,-0.11,0.03,-0.03,3.74,1.01,9.21
,,,,,,
638,-0.12,0.04,-0.03,4.5,1.01,8.78
,,,,,,
639,-0.13,0.05,-0.04,3.74,0.83,9.17
,,,,,,
640,-0.12,0.02,-0.03,4.75,0.79,8.37
,,,,,,
641,-0.12,0.06,-0.04,3.89,0.99,8.55
,,,,,,
642,-0.13,0.05,-0.03,4.29,0.69,8.3
,,,,,,
643,-0.12,0.02,-0.03,4.11,0.52,9.06
,,,,,,
644,-0.12,0,-0.01,4.91,0.42,8.2
,,,,,,
645,-0.12,0.04,0,4.35,0.9,8.89
,,,,,,
646,-0.1,0,0,4.18,0.21,8.54
,,,,,,
647,-0.13,0.04,0,4.2,1.39,8.65
,,,,,,
648,-0.13,0.02,-0.02,4.48,1.12,8.58
,,,,,,
649,-0.14,0.04,-0.02,3.69,0.51,8.63
,,,,,,
650,-0.11,0.05,-0.04,4.52,1.28,8.3
,,,,,,
651,-0.11,-0.01,-0.03,3.73,0.54,8.84
,,,,,,
652,-0.11,0,-0.03,4.17,0.89,7.67
,,,,,,
653,-0.12,0.06,-0.02,4.1,0.9,8.78
,,,,,,
654,-0.12,0,-0.02,4.06,1.07,8.99
,,,,,,
655,-0.12,-0.01,0,4.18,0.54,8
,,,,,,
656,-0.13,0.05,-0.01,4.47,1.36,8.44
,,,,,,
657,-0.13,0.04,-0.02,3.69,1.14,8.97
,,,,,,
658,-0.12,0.02,-0.03,4.08,1.23,8.87
,,,,,,
659,-0.12,0.03,-0.04,3.92,0.24,8.87
,,,,,,
660,-0.12,0,-0.04,4.15,0.53,8.64
,,,,,,
661,-0.12,0.03,-0.01,4.26,0.3,7.98
,,,,,,
662,-0.13,0.05,0,3.93,0.7,8.16
,,,,,,
663,-0.14,0.03,0,4.26,0.19,8.64
,,,,,,
664,-0.15,0.01,0.01,4.07,0.65,8.83
,,,,,,
665,-0.13,0.03,0.01,4.14,0.33,9.07
,,,,,,
666,-0.1,0.06,-0.01,4.37,0.91,8.96
,,,,,,
667,-0.13,0.04,-0.02,4.31,1.06,9.08
,,,,,,
668,-0.13,0.04,-0.04,4.59,1.08,8.97
,,,,,,
669,-0.14,0.01,-0.03,3.73,0.89,9.49
,,,,,,
670,-0.14,0,-0.03,4.78,0.47,8.09
,,,,,,
671,-0.13,0.02,0,4.24,0.72,8.45
,,,,,,
672,-0.13,0.02,0.01,4.13,0.55,8.3
,,,,,,
673,-0.1,0.06,0.01,4.52,1.31,8.31
,,,,,,
674,-0.08,0.01,0.01,4.28,0.51,8.33
,,,,,,
675,-0.12,0.07,-0.02,5.05,1.9,9.06
,,,,,,
676,-0.13,0.04,-0.03,3.79,1.13,9.15
,,,,,,
677,-0.13,0.03,-0.04,4.13,1.37,8.39
,,,,,,
678,-0.13,0.01,-0.03,4.16,0.35,8.22
,,,,,,
679,-0.13,0.01,-0.02,4.21,0.49,8.84
,,,,,,
680,-0.12,0.01,0,3.62,0.64,8.37
,,,,,,
681,-0.12,0.05,0,3.85,0.42,8.04
,,,,,,
682,-0.11,0.05,0.01,4.33,0.49,8.66
,,,,,,
683,-0.09,0.04,0,4.65,0.86,8.5
,,,,,,
684,-0.12,0.03,-0.01,4.2,1.57,9.49
,,,,,,
685,-0.13,0,-0.04,3.63,0.88,9.57
,,,,,,
686,-0.12,0.03,-0.04,4.38,0.73,9.39
,,,,,,
687,-0.12,0.02,-0.03,4.06,0.49,8.18
,,,,,,
688,-0.11,0.03,-0.02,4.48,0.38,7.95
,,,,,,
689,-0.13,0.04,-0.01,4.17,0.36,7.85
,,,,,,
690,-0.12,0.05,-0.01,3.54,0.32,9.18
,,,,,,
691,-0.12,0.04,0,3.48,0.78,9.23
,,,,,,
692,-0.11,0,-0.01,4.17,0.46,9.06
,,,,,,
693,-0.11,0.01,-0.01,4.31,1.51,9.14
,,,,,,
694,-0.12,0,-0.01,4.09,1.04,9.04
,,,,,,
695,-0.13,0.01,-0.01,4.2,0.84,8.14
,,,,,,
696,-0.13,0.05,-0.02,4.35,0.77,8.25
,,,,,,
697,-0.12,0.03,-0.01,4.39,1.08,8.56
,,,,,,
698,-0.15,0.04,-0.01,3.92,0.86,8.33
,,,,,,
699,-0.13,0.05,0,3.6,-0.03,8.36
,,,,,,
700,-0.12,0.05,-0.01,4.23,0.92,8.86
,,,,,,
701,-0.11,0.02,0.01,3.9,0.53,8.61
,,,,,,
702,-0.13,0.04,0.01,4.42,0.88,8.96
,,,,,,
703,-0.12,0.01,0,4.39,1.17,9.22
,,,,,,
704,-0.13,0,0,4.44,1.02,8.65
,,,,,,
705,-0.14,0.03,-0.01,4.21,0.78,8.72
,,,,,,
706,-0.14,0.03,-0.01,4.25,0.71,8.65
,,,,,,
707,-0.13,0.03,-0.01,3.95,0.37,8.65
,,,,,,
708,-0.11,0.06,-0.01,4.66,0.54,8.49
,,,,,,
709,-0.1,0.05,0,3.9,0.64,8.88
,,,,,,
710,-0.12,0.04,0,4.43,0.85,8.26
,,,,,,
711,-0.13,0.05,0,3.82,1.03,8.75
,,,,,,
712,-0.13,-0.01,0,4.28,0.6,8.42
,,,,,,
713,-0.15,0.03,-0.01,4.04,1.36,8.6
,,,,,,
714,-0.14,0.03,-0.01,3.74,0.62,8.26
,,,,,,
715,-0.14,0.02,-0.01,4.2,1.12,8.52
,,,,,,
716,-0.13,0.03,-0.01,4.13,1.16,8.41
,,,,,,
717,-0.12,0.05,-0.02,4.48,0.73,8.77
,,,,,,
718,-0.11,0.01,-0.01,4.02,0.62,8.46
,,,,,,
719,-0.13,0.04,-0.01,4.37,0.62,7.99
,,,,,,
720,-0.11,0.01,-0.01,3.69,0.69,8.9
,,,,,,
721,-0.12,-0.02,-0.01,4.52,0.86,8.19
,,,,,,
722,-0.13,0.02,-0.01,4.12,0.51,7.87
,,,,,,
723,-0.13,0.04,-0.01,4.23,0.74,8.26
,,,,,,
724,-0.13,0.03,-0.01,3.6,0.59,8.08
,,,,,,
725,-0.14,0.06,-0.02,3.93,0.64,8.49
,,,,,,
726,-0.13,0.06,-0.02,4.21,1,9.01
,,,,,,
727,-0.13,0.04,-0.03,3.96,0.58,9.27
,,,,,,
728,-0.12,0.01,-0.03,4.33,1.21,9.31
,,,,,,
729,-0.11,0.05,-0.01,4.49,0.91,8.71
,,,,,,
730,-0.11,-0.01,0,4.05,0.85,9.62
,,,,,,
731,-0.13,0.03,0,4.44,0.78,8.3
,,,,,,
732,-0.13,0.06,0,4.15,0.79,9.06
,,,,,,
733,-0.13,-0.01,0,4.18,1.3,8.17
,,,,,,
734,-0.14,0.06,-0.01,3.93,1.09,8.56
,,,,,,
735,-0.13,0.04,-0.02,3.98,0.95,9.14
,,,,,,
736,-0.11,0.03,-0.03,4.07,1.17,8.72
,,,,,,
737,-0.11,0,-0.02,3.99,0.41,8.97
,,,,,,
738,-0.11,0.05,-0.02,4.5,0.76,8.98
,,,,,,
739,-0.11,-0.02,-0.01,4.1,0.9,8.83
,,,,,,
740,-0.12,0.05,-0.01,4.32,0.64,8.27
,,,,,,
741,-0.13,0.03,0.01,4.17,1.24,8.73
,,,,,,
742,-0.13,0.05,-0.01,4.48,1.17,9
,,,,,,
743,-0.12,0.02,-0.02,4.52,1.21,8.99
,,,,,,
744,-0.13,0.05,-0.03,4.4,0.85,9.31
,,,,,,
745,-0.1,0.03,-0.03,4.28,1.06,9.28
,,,,,,
746,-0.1,-0.02,-0.03,4.19,1.01,7.87
,,,,,,
747,-0.12,0.07,-0.03,3.86,1.1,8.74
,,,,,,
748,-0.11,0,-0.02,4.1,0.88,8.55
,,,,,,
749,-0.12,0.03,-0.03,4.34,1.21,8.18
,,,,,,
750,-0.12,0.02,-0.01,4.3,0.7,7.92
,,,,,,
751,-0.14,0.03,-0.02,3.93,1.22,8.1
,,,,,,
752,-0.13,0.03,-0.03,3.71,0.28,8.54
,,,,,,
753,-0.14,0.03,-0.04,3.97,1.05,8.77
,,,,,,
754,-0.13,0,-0.03,3.64,0.27,9.39
,,,,,,
755,-0.12,0.01,-0.04,4.31,0.72,8.73
,,,,,,
756,-0.12,0.03,-0.03,4.52,0.26,8.49
,,,,,,
757,-0.12,0.03,-0.02,4.5,0.73,8.94
,,,,,,
758,-0.12,0.04,0,4.37,0.23,8.8
,,,,,,
759,-0.12,0.01,0,4.15,0.57,8.76
,,,,,,
760,-0.13,0.06,-0.01,4.52,0.75,9.2
,,,,,,
761,-0.13,0,-0.02,4.09,1.01,9.03
,,,,,,
762,-0.14,0.03,-0.03,4.32,0.08,8.2
,,,,,,
763,-0.13,0.05,-0.04,4.15,1.13,9.17
,,,,,,
764,-0.12,0.03,-0.03,4.23,0.61,8.98
,,,,,,
765,-0.12,0.04,-0.03,4.12,0.61,8.92
,,,,,,
766,-0.11,0.05,-0.02,4.48,0.55,8.61
,,,,,,
767,-0.12,0.02,-0.01,3.67,1.02,9.33
,,,,,,
768,-0.13,0.06,0.01,4.56,1.31,8.7
,,,,,,
769,-0.13,0.02,-0.02,3.61,1.08,9.72
,,,,,,
770,-0.12,0.03,-0.03,4.53,1.21,8.68
,,,,,,
771,-0.13,0.01,-0.04,3.77,1.07,9.38
,,,,,,
772,-0.12,0.04,-0.04,5.02,1.07,9.07
,,,,,,
773,-0.12,0.03,-0.03,4.58,0.18,8.96
,,,,,,
774,-0.1,0.06,0,4.59,0.31,8.62
,,,,,,
775,-0.11,0.02,0,4.19,0.85,9.04
,,,,,,
776,-0.13,0.03,0,4.32,1.02,8.88
,,,,,,
777,-0.12,0.01,0.01,4.09,0.8,8.87
,,,,,,
778,-0.12,0.01,-0.01,4.47,0.83,8.25
,,,,,,
779,-0.11,0.03,-0.01,4.14,1.11,8.52
,,,,,,
780,-0.12,0.05,-0.04,4.05,1.37,8.56
,,,,,,
781,-0.12,0.04,-0.05,3.93,1.13,9.03
,,,,,,
782,-0.13,0.02,-0.04,4.06,0.66,8.14
,,,,,,
783,-0.12,0.07,-0.02,4.2,0.39,8.73
,,,,,,
784,-0.11,0.01,0,3.68,0.25,8.85
,,,,,,
785,-0.11,0.02,0,3.95,0.92,8.41
,,,,,,
786,-0.13,0.04,-0.01,3.78,1.08,9.32
,,,,,,
787,-0.13,0,-0.02,4.1,1.33,9.42
,,,,,,
788,-0.12,0.01,-0.02,4.29,1.17,9.16
,,,,,,
789,-0.12,0.04,-0.02,4.56,0.9,8.23
,,,,,,
790,-0.12,0.04,-0.02,4.55,0.91,8.82
,,,,,,
791,-0.13,0.01,0,3.97,0.36,8.69
,,,,,,
792,-0.13,0.07,0,4.88,0.75,8.53
,,,,,,
793,-0.14,0.03,0,4.22,0.53,9.33
,,,,,,
794,-0.14,0.01,0,4.28,0.85,9.08
,,,,,,
795,-0.11,-0.01,0,4.18,0.58,8.79
,,,,,,
796,-0.11,0.01,-0.01,4.36,1.3,8.36
,,,,,,
797,-0.14,0.05,-0.02,3.54,0.82,8.08
,,,,,,
798,-0.13,0.08,-0.02,3.54,0.58,9.15
,,,,,,
799,-0.12,0.05,-0.02,3.83,0.68,8.62
,,,,,,
800,-0.11,0.03,-0.01,4.07,0.76,8.78
,,,,,,
801,-0.13,0.05,0,4.38,1.19,9.16
,,,,,,
802,-0.14,0.02,0,4.38,1.05,8.69
,,,,,,
803,-0.12,0.02,0,4.8,0.94,8.49
,,,,,,
804,-0.11,0,0,4.46,1.05,8.9
,,,,,,
805,-0.1,0.01,0,4.54,1.36,9.09
,,,,,,
806,-0.12,0.05,-0.02,4.16,1.14,8.95
,,,,,,
807,-0.13,0.02,-0.02,4.41,0.82,8.84
,,,,,,
808,-0.14,0.01,-0.02,4.3,1.16,8.78
,,,,,,
809,-0.12,0.03,-0.02,4.29,0.57,8.83
,,,,,,
810,-0.14,0.02,-0.01,3.85,0.5,8.41
,,,,,,
811,-0.13,0.05,-0.02,3.57,0.66,8.59
,,,,,,
812,-0.12,0.05,-0.02,4.27,1.23,8.69
,,,,,,
813,-0.1,0,-0.02,4.13,0.82,9.06
,,,,,,
814,-0.08,0.03,-0.01,3.98,0.25,9.13
,,,,,,
815,-0.1,0.03,-0.02,3.62,1.55,9.51
,,,,,,
